file_path,batter_id,year,chart_type,situation_code,pa_count,split
situational/518595_2023_ahead_R_fastball.npy,518595,2023,situational,ahead_R_fastball,32,train
situational/518595_2023_even_R_fastball.npy,518595,2023,situational,even_R_fastball,44,train
situational/518692_2023_ahead_L_fastball.npy,518692,2023,situational,ahead_L_fastball,33,train
situational/518692_2023_ahead_R_fastball.npy,518692,2023,situational,ahead_R_fastball,80,train
situational/518692_2023_ahead_R_offspeed.npy,518692,2023,situational,ahead_R_offspeed,40,train
situational/518692_2023_even_L_fastball.npy,518692,2023,situational,even_L_fastball,41,train
situational/518692_2023_even_R_fastball.npy,518692,2023,situational,even_R_fastball,88,train
situational/518692_2023_even_R_offspeed.npy,518692,2023,situational,even_R_offspeed,55,train
situational/518692_2023_behind_R_fastball.npy,518692,2023,situational,behind_R_fastball,54,train
situational/518692_2023_behind_R_offspeed.npy,518692,2023,situational,behind_R_offspeed,47,train
situational/518735_2023_ahead_R_fastball.npy,518735,2023,situational,ahead_R_fastball,44,test
situational/518735_2023_even_R_fastball.npy,518735,2023,situational,even_R_fastball,42,test
situational/518735_2023_even_R_offspeed.npy,518735,2023,situational,even_R_offspeed,38,test
situational/518735_2023_behind_R_fastball.npy,518735,2023,situational,behind_R_fastball,33,test
situational/518735_2023_behind_R_offspeed.npy,518735,2023,situational,behind_R_offspeed,48,test
situational/518792_2023_ahead_R_fastball.npy,518792,2023,situational,ahead_R_fastball,50,train
situational/518792_2023_even_R_fastball.npy,518792,2023,situational,even_R_fastball,57,train
situational/518792_2023_even_R_offspeed.npy,518792,2023,situational,even_R_offspeed,38,train
situational/518792_2023_behind_R_fastball.npy,518792,2023,situational,behind_R_fastball,39,train
situational/518792_2023_behind_R_offspeed.npy,518792,2023,situational,behind_R_offspeed,44,train
situational/518934_2023_ahead_R_fastball.npy,518934,2023,situational,ahead_R_fastball,49,val
situational/518934_2023_even_R_fastball.npy,518934,2023,situational,even_R_fastball,54,val
situational/518934_2023_even_R_offspeed.npy,518934,2023,situational,even_R_offspeed,62,val
situational/518934_2023_behind_R_fastball.npy,518934,2023,situational,behind_R_fastball,69,val
situational/518934_2023_behind_R_offspeed.npy,518934,2023,situational,behind_R_offspeed,46,val
situational/519203_2023_ahead_R_fastball.npy,519203,2023,situational,ahead_R_fastball,35,train
situational/519203_2023_even_R_fastball.npy,519203,2023,situational,even_R_fastball,55,train
situational/519203_2023_even_R_offspeed.npy,519203,2023,situational,even_R_offspeed,38,train
situational/519203_2023_behind_R_fastball.npy,519203,2023,situational,behind_R_fastball,42,train
situational/521692_2023_ahead_R_fastball.npy,521692,2023,situational,ahead_R_fastball,45,train
situational/521692_2023_ahead_R_offspeed.npy,521692,2023,situational,ahead_R_offspeed,42,train
situational/521692_2023_even_R_fastball.npy,521692,2023,situational,even_R_fastball,69,train
situational/521692_2023_even_R_offspeed.npy,521692,2023,situational,even_R_offspeed,49,train
situational/521692_2023_behind_R_fastball.npy,521692,2023,situational,behind_R_fastball,39,train
situational/521692_2023_behind_R_offspeed.npy,521692,2023,situational,behind_R_offspeed,68,train
situational/527038_2023_ahead_R_fastball.npy,527038,2023,situational,ahead_R_fastball,45,train
situational/527038_2023_even_L_fastball.npy,527038,2023,situational,even_L_fastball,32,train
situational/527038_2023_even_R_fastball.npy,527038,2023,situational,even_R_fastball,65,train
situational/527038_2023_behind_R_fastball.npy,527038,2023,situational,behind_R_fastball,35,train
situational/527038_2023_behind_R_offspeed.npy,527038,2023,situational,behind_R_offspeed,30,train
situational/542194_2023_even_R_fastball.npy,542194,2023,situational,even_R_fastball,40,train
situational/542194_2023_even_R_offspeed.npy,542194,2023,situational,even_R_offspeed,34,train
situational/542194_2023_behind_R_offspeed.npy,542194,2023,situational,behind_R_offspeed,37,train
situational/542303_2023_ahead_R_fastball.npy,542303,2023,situational,ahead_R_fastball,78,train
situational/542303_2023_even_R_fastball.npy,542303,2023,situational,even_R_fastball,62,train
situational/542303_2023_even_R_offspeed.npy,542303,2023,situational,even_R_offspeed,46,train
situational/542303_2023_behind_R_fastball.npy,542303,2023,situational,behind_R_fastball,45,train
situational/542303_2023_behind_R_offspeed.npy,542303,2023,situational,behind_R_offspeed,40,train
situational/542932_2023_ahead_R_fastball.npy,542932,2023,situational,ahead_R_fastball,49,train
situational/542932_2023_even_R_fastball.npy,542932,2023,situational,even_R_fastball,60,train
situational/542932_2023_even_R_offspeed.npy,542932,2023,situational,even_R_offspeed,35,train
situational/542932_2023_behind_R_offspeed.npy,542932,2023,situational,behind_R_offspeed,36,train
situational/543063_2023_even_R_fastball.npy,543063,2023,situational,even_R_fastball,45,train
situational/543063_2023_behind_R_fastball.npy,543063,2023,situational,behind_R_fastball,30,train
situational/543068_2023_even_R_fastball.npy,543068,2023,situational,even_R_fastball,37,train
situational/543228_2023_ahead_R_fastball.npy,543228,2023,situational,ahead_R_fastball,40,train
situational/543228_2023_even_R_fastball.npy,543228,2023,situational,even_R_fastball,42,train
situational/543228_2023_even_R_offspeed.npy,543228,2023,situational,even_R_offspeed,33,train
situational/543228_2023_behind_R_fastball.npy,543228,2023,situational,behind_R_fastball,35,train
situational/543228_2023_behind_R_offspeed.npy,543228,2023,situational,behind_R_offspeed,33,train
situational/543257_2023_ahead_R_fastball.npy,543257,2023,situational,ahead_R_fastball,42,train
situational/543257_2023_even_R_fastball.npy,543257,2023,situational,even_R_fastball,47,train
situational/543305_2023_ahead_R_fastball.npy,543305,2023,situational,ahead_R_fastball,31,train
situational/543305_2023_even_R_fastball.npy,543305,2023,situational,even_R_fastball,38,train
situational/543309_2023_even_R_fastball.npy,543309,2023,situational,even_R_fastball,30,train
situational/543760_2023_ahead_L_fastball.npy,543760,2023,situational,ahead_L_fastball,38,train
situational/543760_2023_ahead_R_fastball.npy,543760,2023,situational,ahead_R_fastball,88,train
situational/543760_2023_ahead_R_offspeed.npy,543760,2023,situational,ahead_R_offspeed,35,train
situational/543760_2023_even_L_fastball.npy,543760,2023,situational,even_L_fastball,37,train
situational/543760_2023_even_R_fastball.npy,543760,2023,situational,even_R_fastball,102,train
situational/543760_2023_even_R_offspeed.npy,543760,2023,situational,even_R_offspeed,80,train
situational/543760_2023_behind_R_fastball.npy,543760,2023,situational,behind_R_fastball,50,train
situational/543760_2023_behind_R_offspeed.npy,543760,2023,situational,behind_R_offspeed,54,train
situational/543807_2023_ahead_R_fastball.npy,543807,2023,situational,ahead_R_fastball,72,train
situational/543807_2023_ahead_R_offspeed.npy,543807,2023,situational,ahead_R_offspeed,41,train
situational/543807_2023_even_R_fastball.npy,543807,2023,situational,even_R_fastball,85,train
situational/543807_2023_even_R_offspeed.npy,543807,2023,situational,even_R_offspeed,73,train
situational/543807_2023_behind_R_fastball.npy,543807,2023,situational,behind_R_fastball,57,train
situational/543807_2023_behind_R_offspeed.npy,543807,2023,situational,behind_R_offspeed,59,train
situational/543877_2023_ahead_R_fastball.npy,543877,2023,situational,ahead_R_fastball,48,val
situational/543877_2023_even_R_fastball.npy,543877,2023,situational,even_R_fastball,41,val
situational/543877_2023_behind_R_offspeed.npy,543877,2023,situational,behind_R_offspeed,43,val
situational/543939_2023_even_R_fastball.npy,543939,2023,situational,even_R_fastball,39,val
situational/543939_2023_even_R_offspeed.npy,543939,2023,situational,even_R_offspeed,31,val
situational/545121_2023_even_R_fastball.npy,545121,2023,situational,even_R_fastball,35,train
situational/545341_2023_ahead_R_fastball.npy,545341,2023,situational,ahead_R_fastball,56,train
situational/545341_2023_even_R_fastball.npy,545341,2023,situational,even_R_fastball,55,train
situational/545341_2023_even_R_offspeed.npy,545341,2023,situational,even_R_offspeed,31,train
situational/545341_2023_behind_R_fastball.npy,545341,2023,situational,behind_R_fastball,35,train
situational/545341_2023_behind_R_offspeed.npy,545341,2023,situational,behind_R_offspeed,42,train
situational/545361_2023_ahead_R_fastball.npy,545361,2023,situational,ahead_R_fastball,39,train
situational/545361_2023_even_R_fastball.npy,545361,2023,situational,even_R_fastball,40,train
situational/547180_2023_ahead_R_fastball.npy,547180,2023,situational,ahead_R_fastball,31,val
situational/547180_2023_ahead_R_offspeed.npy,547180,2023,situational,ahead_R_offspeed,35,val
situational/547180_2023_even_L_fastball.npy,547180,2023,situational,even_L_fastball,32,val
situational/547180_2023_even_R_fastball.npy,547180,2023,situational,even_R_fastball,41,val
situational/547180_2023_even_R_offspeed.npy,547180,2023,situational,even_R_offspeed,60,val
situational/547180_2023_behind_R_offspeed.npy,547180,2023,situational,behind_R_offspeed,38,val
situational/547989_2023_ahead_R_fastball.npy,547989,2023,situational,ahead_R_fastball,50,val
situational/547989_2023_even_R_fastball.npy,547989,2023,situational,even_R_fastball,56,val
situational/547989_2023_even_R_offspeed.npy,547989,2023,situational,even_R_offspeed,49,val
situational/547989_2023_behind_L_offspeed.npy,547989,2023,situational,behind_L_offspeed,30,val
situational/547989_2023_behind_R_fastball.npy,547989,2023,situational,behind_R_fastball,46,val
situational/547989_2023_behind_R_offspeed.npy,547989,2023,situational,behind_R_offspeed,65,val
situational/553869_2023_ahead_R_fastball.npy,553869,2023,situational,ahead_R_fastball,46,train
situational/553869_2023_ahead_R_offspeed.npy,553869,2023,situational,ahead_R_offspeed,36,train
situational/553869_2023_even_R_fastball.npy,553869,2023,situational,even_R_fastball,56,train
situational/553869_2023_even_R_offspeed.npy,553869,2023,situational,even_R_offspeed,53,train
situational/553869_2023_behind_R_offspeed.npy,553869,2023,situational,behind_R_offspeed,46,train
situational/553993_2023_ahead_R_fastball.npy,553993,2023,situational,ahead_R_fastball,87,train
situational/553993_2023_even_R_fastball.npy,553993,2023,situational,even_R_fastball,69,train
situational/553993_2023_even_R_offspeed.npy,553993,2023,situational,even_R_offspeed,45,train
situational/553993_2023_behind_R_fastball.npy,553993,2023,situational,behind_R_fastball,44,train
situational/553993_2023_behind_R_offspeed.npy,553993,2023,situational,behind_R_offspeed,43,train
situational/570482_2023_even_R_offspeed.npy,570482,2023,situational,even_R_offspeed,30,val
situational/570482_2023_behind_R_offspeed.npy,570482,2023,situational,behind_R_offspeed,30,val
situational/571448_2023_ahead_R_fastball.npy,571448,2023,situational,ahead_R_fastball,69,train
situational/571448_2023_ahead_R_offspeed.npy,571448,2023,situational,ahead_R_offspeed,46,train
situational/571448_2023_even_R_fastball.npy,571448,2023,situational,even_R_fastball,62,train
situational/571448_2023_even_R_offspeed.npy,571448,2023,situational,even_R_offspeed,50,train
situational/571448_2023_behind_R_fastball.npy,571448,2023,situational,behind_R_fastball,44,train
situational/571448_2023_behind_R_offspeed.npy,571448,2023,situational,behind_R_offspeed,81,train
situational/571657_2023_even_R_fastball.npy,571657,2023,situational,even_R_fastball,39,val
situational/571657_2023_behind_R_offspeed.npy,571657,2023,situational,behind_R_offspeed,34,val
situational/571771_2023_ahead_R_fastball.npy,571771,2023,situational,ahead_R_fastball,60,train
situational/571771_2023_even_R_fastball.npy,571771,2023,situational,even_R_fastball,62,train
situational/571771_2023_even_R_offspeed.npy,571771,2023,situational,even_R_offspeed,39,train
situational/571771_2023_behind_R_fastball.npy,571771,2023,situational,behind_R_fastball,31,train
situational/571771_2023_behind_R_offspeed.npy,571771,2023,situational,behind_R_offspeed,42,train
situational/571970_2023_ahead_R_fastball.npy,571970,2023,situational,ahead_R_fastball,39,train
situational/571970_2023_ahead_R_offspeed.npy,571970,2023,situational,ahead_R_offspeed,45,train
situational/571970_2023_even_R_fastball.npy,571970,2023,situational,even_R_fastball,43,train
situational/571970_2023_even_R_offspeed.npy,571970,2023,situational,even_R_offspeed,30,train
situational/571970_2023_behind_R_fastball.npy,571970,2023,situational,behind_R_fastball,32,train
situational/571970_2023_behind_R_offspeed.npy,571970,2023,situational,behind_R_offspeed,35,train
situational/572191_2023_even_R_fastball.npy,572191,2023,situational,even_R_fastball,36,test
situational/572191_2023_even_R_offspeed.npy,572191,2023,situational,even_R_offspeed,32,test
situational/572233_2023_ahead_R_fastball.npy,572233,2023,situational,ahead_R_fastball,80,train
situational/572233_2023_ahead_R_offspeed.npy,572233,2023,situational,ahead_R_offspeed,32,train
situational/572233_2023_even_R_fastball.npy,572233,2023,situational,even_R_fastball,83,train
situational/572233_2023_even_R_offspeed.npy,572233,2023,situational,even_R_offspeed,52,train
situational/572233_2023_behind_R_fastball.npy,572233,2023,situational,behind_R_fastball,49,train
situational/572233_2023_behind_R_offspeed.npy,572233,2023,situational,behind_R_offspeed,55,train
situational/573262_2023_ahead_R_fastball.npy,573262,2023,situational,ahead_R_fastball,40,test
situational/573262_2023_even_R_fastball.npy,573262,2023,situational,even_R_fastball,33,test
situational/575929_2023_ahead_R_fastball.npy,575929,2023,situational,ahead_R_fastball,37,train
situational/575929_2023_even_R_fastball.npy,575929,2023,situational,even_R_fastball,60,train
situational/575929_2023_even_R_offspeed.npy,575929,2023,situational,even_R_offspeed,38,train
situational/575929_2023_behind_R_fastball.npy,575929,2023,situational,behind_R_fastball,36,train
situational/575929_2023_behind_R_offspeed.npy,575929,2023,situational,behind_R_offspeed,46,train
situational/592178_2023_ahead_R_fastball.npy,592178,2023,situational,ahead_R_fastball,41,train
situational/592178_2023_ahead_R_offspeed.npy,592178,2023,situational,ahead_R_offspeed,30,train
situational/592178_2023_even_R_fastball.npy,592178,2023,situational,even_R_fastball,35,train
situational/592178_2023_behind_R_fastball.npy,592178,2023,situational,behind_R_fastball,31,train
situational/592192_2023_ahead_R_fastball.npy,592192,2023,situational,ahead_R_fastball,54,train
situational/592192_2023_even_R_fastball.npy,592192,2023,situational,even_R_fastball,52,train
situational/592192_2023_behind_R_fastball.npy,592192,2023,situational,behind_R_fastball,55,train
situational/592192_2023_behind_R_offspeed.npy,592192,2023,situational,behind_R_offspeed,45,train
situational/592206_2023_ahead_R_fastball.npy,592206,2023,situational,ahead_R_fastball,43,train
situational/592206_2023_even_L_fastball.npy,592206,2023,situational,even_L_fastball,37,train
situational/592206_2023_even_R_fastball.npy,592206,2023,situational,even_R_fastball,86,train
situational/592206_2023_even_R_offspeed.npy,592206,2023,situational,even_R_offspeed,69,train
situational/592206_2023_behind_R_fastball.npy,592206,2023,situational,behind_R_fastball,42,train
situational/592206_2023_behind_R_offspeed.npy,592206,2023,situational,behind_R_offspeed,49,train
situational/592450_2023_ahead_R_fastball.npy,592450,2023,situational,ahead_R_fastball,36,train
situational/592450_2023_even_R_fastball.npy,592450,2023,situational,even_R_fastball,61,train
situational/592450_2023_even_R_offspeed.npy,592450,2023,situational,even_R_offspeed,33,train
situational/592518_2023_ahead_R_fastball.npy,592518,2023,situational,ahead_R_fastball,62,train
situational/592518_2023_ahead_R_offspeed.npy,592518,2023,situational,ahead_R_offspeed,33,train
situational/592518_2023_even_R_fastball.npy,592518,2023,situational,even_R_fastball,80,train
situational/592518_2023_even_R_offspeed.npy,592518,2023,situational,even_R_offspeed,56,train
situational/592518_2023_behind_R_fastball.npy,592518,2023,situational,behind_R_fastball,60,train
situational/592518_2023_behind_R_offspeed.npy,592518,2023,situational,behind_R_offspeed,40,train
situational/592626_2023_ahead_R_fastball.npy,592626,2023,situational,ahead_R_fastball,43,train
situational/592626_2023_even_R_fastball.npy,592626,2023,situational,even_R_fastball,51,train
situational/592626_2023_even_R_offspeed.npy,592626,2023,situational,even_R_offspeed,45,train
situational/592626_2023_behind_R_fastball.npy,592626,2023,situational,behind_R_fastball,33,train
situational/592626_2023_behind_R_offspeed.npy,592626,2023,situational,behind_R_offspeed,42,train
situational/592663_2023_ahead_R_fastball.npy,592663,2023,situational,ahead_R_fastball,66,train
situational/592663_2023_even_R_fastball.npy,592663,2023,situational,even_R_fastball,62,train
situational/592663_2023_behind_R_fastball.npy,592663,2023,situational,behind_R_fastball,43,train
situational/592663_2023_behind_R_offspeed.npy,592663,2023,situational,behind_R_offspeed,34,train
situational/592669_2023_ahead_R_fastball.npy,592669,2023,situational,ahead_R_fastball,58,test
situational/592669_2023_even_R_fastball.npy,592669,2023,situational,even_R_fastball,59,test
situational/592669_2023_even_R_offspeed.npy,592669,2023,situational,even_R_offspeed,43,test
situational/592669_2023_behind_R_fastball.npy,592669,2023,situational,behind_R_fastball,41,test
situational/592669_2023_behind_R_offspeed.npy,592669,2023,situational,behind_R_offspeed,50,test
situational/592696_2023_ahead_R_fastball.npy,592696,2023,situational,ahead_R_fastball,40,train
situational/592696_2023_ahead_R_offspeed.npy,592696,2023,situational,ahead_R_offspeed,32,train
situational/592696_2023_even_R_fastball.npy,592696,2023,situational,even_R_fastball,58,train
situational/592696_2023_even_R_offspeed.npy,592696,2023,situational,even_R_offspeed,60,train
situational/592696_2023_behind_R_fastball.npy,592696,2023,situational,behind_R_fastball,60,train
situational/592696_2023_behind_R_offspeed.npy,592696,2023,situational,behind_R_offspeed,64,train
situational/592885_2023_ahead_R_fastball.npy,592885,2023,situational,ahead_R_fastball,90,train
situational/592885_2023_ahead_R_offspeed.npy,592885,2023,situational,ahead_R_offspeed,39,train
situational/592885_2023_even_R_fastball.npy,592885,2023,situational,even_R_fastball,57,train
situational/592885_2023_even_R_offspeed.npy,592885,2023,situational,even_R_offspeed,51,train
situational/592885_2023_behind_R_offspeed.npy,592885,2023,situational,behind_R_offspeed,40,train
situational/593160_2023_ahead_R_fastball.npy,593160,2023,situational,ahead_R_fastball,62,test
situational/593160_2023_even_L_fastball.npy,593160,2023,situational,even_L_fastball,30,test
situational/593160_2023_even_R_fastball.npy,593160,2023,situational,even_R_fastball,83,test
situational/593160_2023_even_R_offspeed.npy,593160,2023,situational,even_R_offspeed,51,test
situational/593160_2023_behind_R_fastball.npy,593160,2023,situational,behind_R_fastball,62,test
situational/593160_2023_behind_R_offspeed.npy,593160,2023,situational,behind_R_offspeed,55,test
situational/593428_2023_ahead_R_fastball.npy,593428,2023,situational,ahead_R_fastball,67,train
situational/593428_2023_even_L_fastball.npy,593428,2023,situational,even_L_fastball,32,train
situational/593428_2023_even_R_fastball.npy,593428,2023,situational,even_R_fastball,78,train
situational/593428_2023_even_R_offspeed.npy,593428,2023,situational,even_R_offspeed,48,train
situational/593428_2023_behind_R_fastball.npy,593428,2023,situational,behind_R_fastball,73,train
situational/593428_2023_behind_R_offspeed.npy,593428,2023,situational,behind_R_offspeed,67,train
situational/593871_2023_ahead_R_fastball.npy,593871,2023,situational,ahead_R_fastball,32,train
situational/593871_2023_even_R_fastball.npy,593871,2023,situational,even_R_fastball,41,train
situational/594807_2023_even_R_fastball.npy,594807,2023,situational,even_R_fastball,39,train
situational/595281_2023_ahead_R_fastball.npy,595281,2023,situational,ahead_R_fastball,42,train
situational/595281_2023_even_R_fastball.npy,595281,2023,situational,even_R_fastball,41,train
situational/595281_2023_even_R_offspeed.npy,595281,2023,situational,even_R_offspeed,41,train
situational/595281_2023_behind_R_offspeed.npy,595281,2023,situational,behind_R_offspeed,53,train
situational/595777_2023_ahead_R_fastball.npy,595777,2023,situational,ahead_R_fastball,65,train
situational/595777_2023_even_R_fastball.npy,595777,2023,situational,even_R_fastball,71,train
situational/595777_2023_even_R_offspeed.npy,595777,2023,situational,even_R_offspeed,51,train
situational/595777_2023_behind_R_offspeed.npy,595777,2023,situational,behind_R_offspeed,31,train
situational/595879_2023_ahead_R_fastball.npy,595879,2023,situational,ahead_R_fastball,39,train
situational/595879_2023_even_R_fastball.npy,595879,2023,situational,even_R_fastball,48,train
situational/595879_2023_even_R_offspeed.npy,595879,2023,situational,even_R_offspeed,75,train
situational/595879_2023_behind_R_fastball.npy,595879,2023,situational,behind_R_fastball,33,train
situational/595879_2023_behind_R_offspeed.npy,595879,2023,situational,behind_R_offspeed,62,train
situational/596019_2023_ahead_L_fastball.npy,596019,2023,situational,ahead_L_fastball,38,train
situational/596019_2023_ahead_R_fastball.npy,596019,2023,situational,ahead_R_fastball,59,train
situational/596019_2023_ahead_R_offspeed.npy,596019,2023,situational,ahead_R_offspeed,35,train
situational/596019_2023_even_L_fastball.npy,596019,2023,situational,even_L_fastball,30,train
situational/596019_2023_even_R_fastball.npy,596019,2023,situational,even_R_fastball,59,train
situational/596019_2023_even_R_offspeed.npy,596019,2023,situational,even_R_offspeed,53,train
situational/596019_2023_behind_R_fastball.npy,596019,2023,situational,behind_R_fastball,60,train
situational/596019_2023_behind_R_offspeed.npy,596019,2023,situational,behind_R_offspeed,55,train
situational/596129_2023_ahead_R_fastball.npy,596129,2023,situational,ahead_R_fastball,47,train
situational/596129_2023_even_R_fastball.npy,596129,2023,situational,even_R_fastball,36,train
situational/596129_2023_even_R_offspeed.npy,596129,2023,situational,even_R_offspeed,34,train
situational/596129_2023_behind_R_offspeed.npy,596129,2023,situational,behind_R_offspeed,30,train
situational/596146_2023_ahead_R_fastball.npy,596146,2023,situational,ahead_R_fastball,60,train
situational/596146_2023_even_R_fastball.npy,596146,2023,situational,even_R_fastball,57,train
situational/596146_2023_even_R_offspeed.npy,596146,2023,situational,even_R_offspeed,60,train
situational/596146_2023_behind_R_offspeed.npy,596146,2023,situational,behind_R_offspeed,36,train
situational/600869_2023_ahead_R_fastball.npy,600869,2023,situational,ahead_R_fastball,46,train
situational/600869_2023_ahead_R_offspeed.npy,600869,2023,situational,ahead_R_offspeed,31,train
situational/600869_2023_even_R_fastball.npy,600869,2023,situational,even_R_fastball,55,train
situational/600869_2023_even_R_offspeed.npy,600869,2023,situational,even_R_offspeed,51,train
situational/600869_2023_behind_R_fastball.npy,600869,2023,situational,behind_R_fastball,37,train
situational/600869_2023_behind_R_offspeed.npy,600869,2023,situational,behind_R_offspeed,51,train
situational/602104_2023_ahead_R_fastball.npy,602104,2023,situational,ahead_R_fastball,33,train
situational/602104_2023_even_R_fastball.npy,602104,2023,situational,even_R_fastball,46,train
situational/602104_2023_even_R_offspeed.npy,602104,2023,situational,even_R_offspeed,31,train
situational/605119_2023_ahead_R_fastball.npy,605119,2023,situational,ahead_R_fastball,42,train
situational/605119_2023_behind_R_offspeed.npy,605119,2023,situational,behind_R_offspeed,30,train
situational/605131_2023_ahead_R_fastball.npy,605131,2023,situational,ahead_R_fastball,31,train
situational/605137_2023_ahead_R_fastball.npy,605137,2023,situational,ahead_R_fastball,65,train
situational/605137_2023_ahead_R_offspeed.npy,605137,2023,situational,ahead_R_offspeed,40,train
situational/605137_2023_even_R_fastball.npy,605137,2023,situational,even_R_fastball,52,train
situational/605137_2023_even_R_offspeed.npy,605137,2023,situational,even_R_offspeed,58,train
situational/605137_2023_behind_R_fastball.npy,605137,2023,situational,behind_R_fastball,41,train
situational/605137_2023_behind_R_offspeed.npy,605137,2023,situational,behind_R_offspeed,39,train
situational/605141_2023_ahead_L_fastball.npy,605141,2023,situational,ahead_L_fastball,32,train
situational/605141_2023_ahead_R_fastball.npy,605141,2023,situational,ahead_R_fastball,92,train
situational/605141_2023_ahead_R_offspeed.npy,605141,2023,situational,ahead_R_offspeed,34,train
situational/605141_2023_even_R_fastball.npy,605141,2023,situational,even_R_fastball,83,train
situational/605141_2023_even_R_offspeed.npy,605141,2023,situational,even_R_offspeed,43,train
situational/605141_2023_behind_R_fastball.npy,605141,2023,situational,behind_R_fastball,50,train
situational/605141_2023_behind_R_offspeed.npy,605141,2023,situational,behind_R_offspeed,50,train
situational/605170_2023_ahead_R_fastball.npy,605170,2023,situational,ahead_R_fastball,35,train
situational/605170_2023_even_R_fastball.npy,605170,2023,situational,even_R_fastball,39,train
situational/605204_2023_ahead_R_fastball.npy,605204,2023,situational,ahead_R_fastball,41,train
situational/605204_2023_even_R_fastball.npy,605204,2023,situational,even_R_fastball,62,train
situational/605204_2023_even_R_offspeed.npy,605204,2023,situational,even_R_offspeed,46,train
situational/605204_2023_behind_R_fastball.npy,605204,2023,situational,behind_R_fastball,34,train
situational/605612_2023_ahead_R_fastball.npy,605612,2023,situational,ahead_R_fastball,35,val
situational/605612_2023_even_R_offspeed.npy,605612,2023,situational,even_R_offspeed,32,val
situational/605612_2023_behind_R_offspeed.npy,605612,2023,situational,behind_R_offspeed,51,val
situational/606115_2023_ahead_R_fastball.npy,606115,2023,situational,ahead_R_fastball,62,train
situational/606115_2023_ahead_R_offspeed.npy,606115,2023,situational,ahead_R_offspeed,32,train
situational/606115_2023_even_R_fastball.npy,606115,2023,situational,even_R_fastball,74,train
situational/606115_2023_even_R_offspeed.npy,606115,2023,situational,even_R_offspeed,46,train
situational/606115_2023_behind_R_fastball.npy,606115,2023,situational,behind_R_fastball,52,train
situational/606115_2023_behind_R_offspeed.npy,606115,2023,situational,behind_R_offspeed,51,train
situational/606192_2023_ahead_R_fastball.npy,606192,2023,situational,ahead_R_fastball,53,train
situational/606192_2023_ahead_R_offspeed.npy,606192,2023,situational,ahead_R_offspeed,37,train
situational/606192_2023_even_R_fastball.npy,606192,2023,situational,even_R_fastball,56,train
situational/606192_2023_even_R_offspeed.npy,606192,2023,situational,even_R_offspeed,59,train
situational/606192_2023_behind_R_fastball.npy,606192,2023,situational,behind_R_fastball,38,train
situational/606192_2023_behind_R_offspeed.npy,606192,2023,situational,behind_R_offspeed,79,train
situational/606466_2023_ahead_L_fastball.npy,606466,2023,situational,ahead_L_fastball,36,train
situational/606466_2023_ahead_R_fastball.npy,606466,2023,situational,ahead_R_fastball,72,train
situational/606466_2023_ahead_R_offspeed.npy,606466,2023,situational,ahead_R_offspeed,36,train
situational/606466_2023_even_L_fastball.npy,606466,2023,situational,even_L_fastball,42,train
situational/606466_2023_even_R_fastball.npy,606466,2023,situational,even_R_fastball,62,train
situational/606466_2023_even_R_offspeed.npy,606466,2023,situational,even_R_offspeed,49,train
situational/606466_2023_behind_R_fastball.npy,606466,2023,situational,behind_R_fastball,51,train
situational/606466_2023_behind_R_offspeed.npy,606466,2023,situational,behind_R_offspeed,40,train
situational/607043_2023_ahead_L_fastball.npy,607043,2023,situational,ahead_L_fastball,35,train
situational/607043_2023_ahead_R_fastball.npy,607043,2023,situational,ahead_R_fastball,63,train
situational/607043_2023_even_L_fastball.npy,607043,2023,situational,even_L_fastball,36,train
situational/607043_2023_even_R_fastball.npy,607043,2023,situational,even_R_fastball,75,train
situational/607043_2023_even_R_offspeed.npy,607043,2023,situational,even_R_offspeed,44,train
situational/607043_2023_behind_L_fastball.npy,607043,2023,situational,behind_L_fastball,36,train
situational/607043_2023_behind_R_fastball.npy,607043,2023,situational,behind_R_fastball,31,train
situational/607043_2023_behind_R_offspeed.npy,607043,2023,situational,behind_R_offspeed,49,train
situational/607054_2023_ahead_R_fastball.npy,607054,2023,situational,ahead_R_fastball,39,train
situational/607054_2023_even_R_fastball.npy,607054,2023,situational,even_R_fastball,61,train
situational/607054_2023_even_R_offspeed.npy,607054,2023,situational,even_R_offspeed,38,train
situational/607054_2023_behind_R_fastball.npy,607054,2023,situational,behind_R_fastball,40,train
situational/607054_2023_behind_R_offspeed.npy,607054,2023,situational,behind_R_offspeed,34,train
situational/607208_2023_ahead_R_fastball.npy,607208,2023,situational,ahead_R_fastball,61,val
situational/607208_2023_even_L_fastball.npy,607208,2023,situational,even_L_fastball,38,val
situational/607208_2023_even_R_fastball.npy,607208,2023,situational,even_R_fastball,87,val
situational/607208_2023_even_R_offspeed.npy,607208,2023,situational,even_R_offspeed,67,val
situational/607208_2023_behind_R_fastball.npy,607208,2023,situational,behind_R_fastball,40,val
situational/607208_2023_behind_R_offspeed.npy,607208,2023,situational,behind_R_offspeed,63,val
situational/607732_2023_ahead_R_fastball.npy,607732,2023,situational,ahead_R_fastball,44,train
situational/607732_2023_even_R_fastball.npy,607732,2023,situational,even_R_fastball,39,train
situational/608070_2023_ahead_L_fastball.npy,608070,2023,situational,ahead_L_fastball,37,test
situational/608070_2023_ahead_R_fastball.npy,608070,2023,situational,ahead_R_fastball,67,test
situational/608070_2023_ahead_R_offspeed.npy,608070,2023,situational,ahead_R_offspeed,60,test
